arm,seed,wall_s,norm,eps_rel,eps,alpha,base,robust_destroy_linf,robust_abs_linf,robust_gap_linf,robust_clean_linf,robust_destroy_l2,robust_abs_l2,robust_gap_l2,robust_clean_l2,R2_behavior,KNN_behavior,R2_time,KNN_time,R2_residual,KNN_residual,sv_sv_max,sv_sv_min,sv_sv_ratio,sv_fro,sp_participation_ratio,sp_entropy,sp_gini,sp_n_neurons,rank_corr_jf_jfinv,auc_jf_gtNB,auroc_global_jf_gtNB,auroc_colnorm_jf_gtNB,auroc_rownorm_jf_gtNB,auc_jfinv_gtNB,auroc_global_jfinv_gtNB,auroc_colnorm_jfinv_gtNB,auroc_rownorm_jfinv_gtNB,auc_jfconvabsinv_gtNB,auroc_global_jfconvabsinv_gtNB,auroc_colnorm_jfconvabsinv_gtNB,auroc_rownorm_jfconvabsinv_gtNB,auc_jf_gtMODEL,auroc_global_jf_gtMODEL,auroc_colnorm_jf_gtMODEL,auroc_rownorm_jf_gtMODEL,auc_jfinv_gtMODEL,auroc_global_jfinv_gtMODEL,auroc_colnorm_jfinv_gtMODEL,auroc_rownorm_jfinv_gtMODEL,auc_jfconvabsinv_gtMODEL,auroc_global_jfconvabsinv_gtMODEL,auroc_colnorm_jfconvabsinv_gtMODEL,auroc_rownorm_jfconvabsinv_gtMODEL,tune_sp_pos_jf,tune_sp_hd_jf,tune_sp_speed_jf,tune_auroc_jf,tune_sel_jf,tune_sp_pos_jfinv,tune_sp_hd_jfinv,tune_sp_speed_jfinv,tune_auroc_jfinv,tune_sel_jfinv,tune_sp_pos_jfconvabsinv,tune_sp_hd_jfconvabsinv,tune_sp_speed_jfconvabsinv,tune_auroc_jfconvabsinv,tune_sel_jfconvabsinv,adv_loss_clean,adv_loss_adv,adv_loss_gap,margin,destroy_frac,destroy_abs,destroy_frac_early,destroy_frac_late
cebra_2x,1,815.609748840332,linf,0.0,0.0,0.0,cebra_2x,0.25947024669661767,0.10315016333833438,0.6847430070241293,13.009096145629883,0.18941964865179894,0.07530213653794668,0.4998790423075358,13.009096145629883,0.773535966873169,0.9881566286087036,0.7747325897216797,0.9412913203239441,0.0018589496612548828,-1.3156492710113525,0.8343552784587808,0.017923281359036147,0.02148159401849053,0.8433832307445006,342.2574156644135,5.86040106684265,0.13021987590089767,360,0.16697390309801693,0.2453331527627302,0.24533315276273024,0.12686920669315035,0.5508107620079451,0.9190399662934876,0.9190399662934874,0.9461836403033587,0.5717668833513904,0.9504426989286144,0.9504426989286144,0.9433342361863488,0.5844312026002166,0.24986466346153846,0.24986466346153846,0.12002764423076923,0.5554045673076923,0.9403848557692307,0.9403848557692308,0.9667423076923077,0.5771338942307692,0.9780677884615384,0.9780677884615384,0.9674233173076923,0.5901829326923077,0.7804831312998812,-0.7957137014946102,-0.1938217115872808,0.9062316284538506,1.5761968327944915,0.7807094704948855,-0.8137699107760603,-0.18002865248445846,0.9086566725455615,1.5944793812709457,0.7676581866629628,-0.8239770368598522,-0.1661453149072652,0.8995443856554968,1.591635223522815,,,,,,,,
xcebra,1,418.12246656417847,linf,0.0,0.0,0.0,xcebra,0.021349209830580595,0.008409485572199239,0.055489540100097656,13.04894200960795,0.019819323492889687,0.0078068574822406644,0.051513115564982094,13.04894200960795,0.7668916583061218,0.9861760854721069,0.7953023314476013,0.9393429160118103,0.025263696908950806,0.5881004512310029,0.06918983776137602,0.0004970231895238936,0.007183470948985919,0.06932432875074032,354.6739500583434,5.878677812004565,0.06909351807052411,360,0.46545907832527206,0.4533589141687734,0.45335891416877333,0.46827043457325146,0.4799852534007464,0.9281891778018538,0.9281891778018538,0.9439490790899242,0.5073781148429036,0.8183757674250632,0.8183757674250632,0.958112736246539,0.47930690983507884,0.5162874999999999,0.5162875,0.5853262019230769,0.48196346153846154,0.953635576923077,0.9536355769230769,0.9661920673076924,0.5069911057692308,0.8077206730769231,0.8077206730769231,0.9566100961538462,0.4784995192307692,0.5725612594747387,-0.38321360504324875,-0.483316743699154,0.7827380952380952,0.9557748645179874,0.5987643937581822,-0.378445821341214,-0.4783918085787699,0.816358024691358,0.9772102150993962,0.437224309858358,-0.22841791474728457,-0.4744969739992849,0.7224794238683128,0.6656422246056426,,,,,,,,
xcebra_2x,1,804.4085073471069,linf,0.0,0.0,0.0,xcebra_2x,0.018605976723741192,0.00737139835567598,0.04882367451985677,13.02400517463684,0.01701983721315575,0.006742988525085352,0.04466144243876139,13.02400517463684,0.7764714360237122,0.9869293570518494,0.782871425151825,0.9251375555992126,0.005440801382064819,0.06992400884628296,0.045391191135124236,0.0002000870929409227,0.004408059976775823,0.045430557634611825,355.5741728165877,5.879941138751744,0.06259803324223734,360,0.5051798686665988,0.48370756590827013,0.48370756590827013,0.5064024316841218,0.4789529914529915,0.9363338148549417,0.9363338148549416,0.9657228843144336,0.483648429035753,0.8990471891176117,0.8990471891176116,0.919933489827856,0.46511285662694113,0.5344015625,0.5344015625,0.6256838942307692,0.47739375,0.9478538461538463,0.9478538461538462,0.9605706730769231,0.48039350961538463,0.9252932692307693,0.9252932692307693,0.9545492788461538,0.46055288461538463,0.5648708709172138,-0.3589644467421302,-0.5014804640982312,0.7807539682539683,0.9238353176593439,0.4963891182287929,-0.25354182259636776,-0.4890251210786091,0.7705761316872428,0.7499309408251607,0.37996538039130967,-0.1451523545706371,-0.47330354915289985,0.7038139329805997,0.5251177349619468,,,,,,,,
noise_linf_e0.02,1,711.7914752960205,linf,0.02,0.02,0.004,noise,0.21293281663661737,0.08457431786751828,0.5611014366149902,13.012981096903482,0.11351429327496126,0.04508648380372471,0.29912257194519043,13.012981096903482,0.7708031535148621,0.9895882844924927,0.7721215486526489,0.9408480644226074,0.001988440752029419,-1.285500180721283,0.8152664808949234,0.018800422970068134,0.023060463554727267,0.8249835485770575,343.1868144053381,5.861783991176093,0.1265185151627175,360,0.15542238090693117,0.35815125797520164,0.35815125797520164,0.199808896111713,0.5524217527386541,0.9447742867461176,0.9447742867461177,0.9378262308896111,0.569890754785121,0.9499262670037318,0.9499262670037318,0.9465974479354761,0.578911159263272,0.35897908653846156,0.35897908653846156,0.1900826923076923,0.5550442307692308,0.9745382211538461,0.9745382211538461,0.9685879807692308,0.5734536057692308,0.9766581730769232,0.976658173076923,0.9695721153846154,0.5838810096153846,0.7874937306615021,-0.7858543147195065,-0.2380429890148329,0.9201572604350382,1.5733480453810085,0.7702528568893278,-0.7840652062644515,-0.22948196616743444,0.8990667254556144,1.5543180631537794,0.7798861616730582,-0.798089491431261,-0.22532272625560382,0.9230599647266314,1.5779756531043192,13.042864318847656,13.012861053466796,-0.030003265380859376,2.6052277028649278,-0.011478920864202265,-0.0045367925933257084,-0.010967038375453103,-0.011369600842012863
acorn_linf_e0.02,1,1319.8640377521515,linf,0.02,0.02,0.004,acorn,0.007346893481026045,0.0029170088605520207,0.0193479061126709,13.014605840047201,0.006307820770343223,0.002504452854828656,0.016611496607462566,13.014605840047201,0.7783449292182922,0.9912670850753784,0.7821534872055054,0.942466390132904,0.0040635764598846436,-1.2071049332618713,0.42276676854285583,0.0037883692072738884,0.008960896383439044,0.42401274991925336,341.7022849082619,5.859426984020259,0.1324385044719657,360,0.7803383676831913,0.6568300830624775,0.6568300830624775,0.8379986758155772,0.5469432406404238,0.892540929336704,0.892540929336704,0.9671045503791983,0.5467262549656916,0.9332854821235103,0.9332854821235103,0.9319354159142892,0.5442024798362827,0.6617971153846154,0.6617971153846154,0.8484536057692308,0.5502514423076923,0.8975771634615384,0.8975771634615385,0.965071875,0.5481951923076923,0.9631538461538462,0.9631538461538461,0.9652983173076923,0.5464860576923077,0.8059779267844143,-0.643410057176367,-0.5325653232921036,0.9132495590828924,1.4493879839607813,0.8157151418349421,-0.6464448028148364,-0.5162719876953783,0.9215534979423868,1.4621599446497786,0.7826459566303239,-0.6463943909032219,-0.49909670084902913,0.8916078777189889,1.4290403475335458,13.047289497375488,13.074116661071777,0.026827163696289062,2.600802524337096,0.010970550817893839,0.00415633573417876,0.04231267602046393,-0.0013175428129966868
acorn_xreg_linf_e0.02,1,1322.6343817710876,linf,0.02,0.02,0.004,acorn_xreg,0.0034772165128702254,0.0013775034504874435,0.00912324587504069,13.024368604024252,0.0036247955668511195,0.001435965745844644,0.009510437647501627,13.024368604024252,0.7832927703857422,0.9882048845291138,0.7985630035400391,0.9364840984344482,0.012083649635314941,0.11354320049285889,0.06845963121683071,0.00032686985218942713,0.004774636473780282,0.06852042657167981,354.7542179239079,5.878755514335645,0.06859897352632405,360,0.25519300198491957,0.3491407848802215,0.3491407848802215,0.2446830985915493,0.4903918382087396,0.9237131335018659,0.9237131335018659,0.9446581196581196,0.49210635608522935,0.9462510533285181,0.9462510533285181,0.9692978813049236,0.4810319609967497,0.3905564903846154,0.3905564903846154,0.33487596153846155,0.49108125,0.949453125,0.949453125,0.9663944711538461,0.4936293269230769,0.9385656250000001,0.938565625,0.9545396634615385,0.48140432692307694,0.5656880068519047,-0.35772704007489764,-0.49317587327062706,0.7828483245149912,0.9234150469268023,0.5624922517406256,-0.3130998953181223,-0.4990763817622049,0.8010361552028219,0.8755921470587479,0.46437163867005143,-0.2278855032317636,-0.4699887087606129,0.7405202821869489,0.6922571419018151,13.053468357086182,13.084398834228516,0.030930477142333983,2.5946236646264023,0.012525609924155473,0.004775013510437597,0.04194338077680373,0.0019044338803105587
noise_linf_e0.028,1,717.6363139152527,linf,0.028,0.028,0.005600000000000001,noise,0.11957464518159389,0.04750211513109395,0.3151861826578776,13.012197732925415,0.10565915875878118,0.04197401949017058,0.27850596110026044,13.012197732925415,0.766830563545227,0.9893316149711608,0.7689621448516846,0.947328782081604,0.0037644505500793457,-1.376774835586548,0.7744140372717826,0.018663896924948544,0.024100669702089093,0.783849110977322,345.69526721071736,5.865503591822977,0.11599440811232575,360,0.07042908326669306,0.29746328397736854,0.2974632839773685,0.15912724208498857,0.5600147465992537,0.9546978451908029,0.9546978451908029,0.954921451787649,0.5750063199711087,0.9457436499337908,0.9457436499337908,0.9347113879860359,0.5906705188395329,0.3221705528846154,0.3221705528846154,0.17592932692307692,0.5603762019230769,0.9765485576923078,0.9765485576923076,0.9674788461538462,0.5803389423076923,0.9751365384615385,0.9751365384615385,0.9628814903846153,0.5932622596153846,0.7897056818854055,-0.7836436495137565,-0.23273713531740212,0.9180261610817166,1.573349331399162,0.7820199229932329,-0.7916915511179354,-0.20919528700067125,0.9113389182833628,1.5737114741111684,0.7787081690445142,-0.8035072287080404,-0.20880510909291994,0.9109714873603763,1.5822153977525546,13.044387104034424,13.014113525390625,-0.03027357864379883,2.60370491767816,-0.01159232733783676,-0.0045792034768698765,-0.01178978443815476,-0.011348692389468229
acorn_linf_e0.028,1,1325.430954694748,linf,0.028,0.028,0.005600000000000001,acorn,0.0018980932379865766,0.0007531786791463601,0.004993756612141927,13.01722510655721,0.007101060714136179,0.0028177131985475342,0.018681923548380535,13.01722510655721,0.7791178226470947,0.9916740775108337,0.785904049873352,0.9489777565002442,0.006683915853500366,-0.8607293009757996,0.36356035324394276,0.0032988901376670332,0.009073844571422601,0.3646080644129494,337.51504486447556,5.8526598027020516,0.14715544538809655,360,0.7172653967083048,0.5788410376790658,0.5788410376790658,0.6676733477789816,0.5304911520404478,0.8938940050559769,0.8938940050559769,0.9633850969062236,0.5319480558565065,0.9232240881184544,0.9232240881184544,0.9223116046707596,0.5278725773444083,0.6120778846153846,0.6120778846153846,0.7526682692307692,0.531621875,0.9099358173076924,0.9099358173076924,0.9677730769230769,0.5339978365384616,0.9551028846153846,0.9551028846153846,0.9656317307692308,0.5296100961538461,0.7793115687621046,-0.5683505788367709,-0.5484996026203905,0.9095017636684304,1.3476621475988755,0.782375121207211,-0.5629073784005535,-0.5272494386530759,0.9215534979423868,1.3452824996077646,0.7252180443779144,-0.535808403871429,-0.5068549911650553,0.8781966490299824,1.2610264482493434,13.057112297058106,13.103567085266114,0.04645478820800781,2.5909797246544786,0.019024165384289155,0.007198967676075965,0.06417220314343539,0.0019225086115192461
acorn_xreg_linf_e0.028,1,1310.807540655136,linf,0.028,0.028,0.005600000000000001,acorn_xreg,-0.006059746872835902,-0.0023983226140330293,-0.015874385833740234,13.028438647588095,0.003197138800312293,0.0012653576490191177,0.008375326792399088,13.028438647588095,0.7801119089126587,0.9892884850502014,0.7950812578201294,0.9059829235076904,0.014571666717529297,0.31048998832702634,0.06440969051937194,0.0003417942252609009,0.005306565246701541,0.06446566001426692,352.8406100370734,5.87594412516002,0.08156646397296508,360,0.4221065041372382,0.36470431563741423,0.36470431563741423,0.2825800529673769,0.4640980498374865,0.9029240399662936,0.9029240399662934,0.9264689418562658,0.47592181292885516,0.8836613699289756,0.8836613699289756,0.923312266762971,0.46443812447333577,0.3955018028846154,0.3955018028846154,0.35640745192307693,0.4635213942307692,0.9320923076923078,0.9320923076923077,0.9658079326923077,0.4748348557692308,0.9156596153846155,0.9156596153846154,0.955130048076923,0.46322115384615387,0.42907892807814874,-0.19355704905130441,-0.5088470332847218,0.7181804820693709,0.6226359771294532,0.48175783249356346,-0.20578991093038265,-0.5130098740473821,0.767526455026455,0.6875477434239461,0.3976118642890763,-0.14514643888713133,-0.4983302340295835,0.715571722516167,0.5427583031762077,13.061793094635009,13.09936491394043,0.037571819305419925,2.5862989270775745,0.015498810427450162,0.005840005916077024,0.06056763520071974,-0.004490422516215923
noise_linf_e0.034,1,712.7998306751251,linf,0.034,0.034,0.0068000000000000005,noise,0.09553141851255788,0.03794163637072017,0.2517107327779134,13.013238906860352,0.09917670729195321,0.03938945624346007,0.2613159815470378,13.013238906860352,0.7646013498306274,0.9895552873611451,0.7669594883918762,0.9374356508255005,0.0021567344665527344,-1.4337204217910766,0.7406878839492096,0.01728633161206886,0.023338213013423908,0.749393999410312,347.1375960392681,5.867654888278366,0.11003114067061881,360,0.06988167861521355,0.29416696761767186,0.29416696761767186,0.15472462983026364,0.5630025881786446,0.9534457385337668,0.9534457385337667,0.9543478391717828,0.5742990851089442,0.9585111953773926,0.9585111953773926,0.9628638497652582,0.5928457927049476,0.32185985576923076,0.32185985576923076,0.1784266826923077,0.564735576923077,0.9774088942307693,0.9774088942307693,0.9692295673076923,0.5796182692307692,0.9773173076923076,0.9773173076923077,0.9704824519230769,0.5952283653846154,0.7985447418575758,-0.7965905086716204,-0.2267975318739599,0.931033215755438,1.5951352505291962,0.7954683292309354,-0.7935215549502695,-0.22793437192159402,0.9232436801881246,1.588989884181205,0.7888293891156566,-0.8087745018608681,-0.22056831714236477,0.9157113462669019,1.5976038909765247,13.045956176757812,13.015932373046875,-0.0300238037109375,2.6021358449547716,-0.011506651621193053,-0.004542975093166254,-0.012120446548979124,-0.01116911173043542
acorn_linf_e0.034,1,1324.7478196620941,linf,0.034,0.034,0.0068000000000000005,acorn,0.001468688012800406,0.0005825295805072579,0.0038611888885498047,13.019110441207886,0.008552488668399584,0.003392174423539855,0.022484302520751953,13.019110441207886,0.7785695791244507,0.9914140343666077,0.7905833125114441,0.9309334516525268,0.012499690055847168,-0.7135798096656799,0.32310003219179056,0.0026123237414989392,0.008085185642904167,0.32401827649631293,333.0584890401663,5.844588901490468,0.1627406490736092,360,0.6231554708530618,0.497048723967738,0.497048723967738,0.4059239195858914,0.5255043938846756,0.8945512820512821,0.8945512820512821,0.9626429517274587,0.5277488864812808,0.9207659203081738,0.9207659203081738,0.9555636812326953,0.5249921752738654,0.5358546875,0.5358546875,0.5242572115384615,0.5264317307692308,0.9097319711538462,0.9097319711538462,0.9651899038461539,0.5303848557692308,0.938796033653846,0.9387960336538461,0.9629103365384616,0.527539423076923,0.7449033814561327,-0.5034107773465331,-0.5454285912699943,0.9063786008230452,1.2483141588026658,0.7447835245642327,-0.5240127881645177,-0.5281537666185696,0.9078850676072898,1.2687963127287505,0.6951457958780547,-0.4805299423606664,-0.5242530163555789,0.8712154614932393,1.175675738238721,13.062009380340577,13.122732223510742,0.06072284317016602,2.5860826413720077,0.024842531316540854,0.009407333654273323,0.07961156430050143,0.004608915689955264
acorn_xreg_linf_e0.034,1,1317.347844839096,linf,0.034,0.034,0.0068000000000000005,acorn_xreg,-0.0042126978098630105,-0.001665932964275308,-0.011020819346110025,13.03199553489685,0.005372061149583399,0.0021244088825454637,0.014053821563720703,13.03199553489685,0.7781424522399902,0.989685845375061,0.7930405139923096,0.9365408420562744,0.013728469610214233,0.27995898127555846,0.06803198172598325,0.0003898179259959551,0.005729921664872994,0.068105807077406,351.0606316124545,5.873267560264696,0.09111760146038739,360,0.2816213685594028,0.3253126880943782,0.32531268809437824,0.17365264234982544,0.47877482845792707,0.9143523534368604,0.9143523534368605,0.9586887564704466,0.4781602865053569,0.8720296135789094,0.8720296135789094,0.8872977609245215,0.47403906344047186,0.3318358173076923,0.3318358173076923,0.17385625,0.47872283653846154,0.9289735576923078,0.9289735576923077,0.9558151442307692,0.47687860576923075,0.9424437499999999,0.94244375,0.9561625,0.47148533653846153,0.49698454463383207,-0.2716170649464888,-0.513174741574652,0.7611331569664903,0.7686016095803209,0.4855531292679727,-0.2034509011129201,-0.5051397001520073,0.7810111699000588,0.6890040303808929,0.43262885258888306,-0.17774056898587176,-0.519725718048236,0.7489711934156379,0.6103694215747548,13.07210369873047,13.121018920898438,0.04891522216796875,2.5759883229821154,0.02059030791311034,0.007655163143408891,0.08392325736370662,-0.005289838237567779
noise_linf_e0.04,1,716.0682194232941,linf,0.04,0.04,0.008,noise,0.08966200921289852,0.03561347703461055,0.23627829551696777,13.012880881627401,0.09874306264833278,0.039220427549010624,0.2602086067199707,13.012880881627401,0.7666270732879639,0.9893725752830506,0.7689012289047241,0.9402598857879638,0.0028866827487945557,-1.4359002351760863,0.7025723277470809,0.015209854730407733,0.02164880985162161,0.7104322360135048,348.6820491880625,5.86997445931919,0.1026730249795823,360,0.04528660830810968,0.2924659925364151,0.2924659925364151,0.16600216684723726,0.5568198507283014,0.9560127001324185,0.9560127001324185,0.9609820031298905,0.5658568075117371,0.9562597809076683,0.9562597809076683,0.9570976285060792,0.585931744312026,0.32087451923076926,0.3208745192307692,0.18170865384615384,0.5627413461538462,0.9739860576923077,0.9739860576923077,0.9662596153846154,0.5717543269230769,0.9737394230769231,0.9737394230769231,0.9633512019230769,0.5919908653846154,0.7933790641388694,-0.7759429728110042,-0.2488576300743061,0.9202674897119342,1.5693220369498735,0.7995725275657992,-0.7736430579454059,-0.25597008207367855,0.9162992357436802,1.573215585511205,0.789237571277556,-0.7908901046047165,-0.23780636167460142,0.9241255144032922,1.5801276758822724,13.046721012115478,13.01675821685791,-0.02996279525756836,2.6013710095971057,-0.011493033737447195,-0.0045352100137187445,-0.012435763750746882,-0.011134488697146687
acorn_linf_e0.04,1,1321.8991057872772,linf,0.04,0.04,0.008,acorn,0.002207173728735887,0.0008750860765554359,0.005798816680908203,13.020845095316568,0.009466657192410613,0.0037532641586407746,0.024871190388997395,13.020845095316568,0.7791346311569214,0.992071807384491,0.793416440486908,0.9342835664749145,0.011929541826248169,-0.6249808430671692,0.30355666450891305,0.002711966250941721,0.008933970385163763,0.3043749798689992,327.7182801884054,5.83473461326828,0.179351660695519,360,0.6260313565323969,0.485878776935115,0.48587877693511494,0.3886454195257012,0.5104246418683038,0.8611866498134103,0.8611866498134104,0.9370208859997592,0.5167178283375466,0.9025478512098231,0.9025478512098231,0.9173007704345733,0.5145660286505357,0.4967954326923077,0.4967954326923077,0.43320721153846153,0.5107954326923076,0.8842098557692308,0.8842098557692307,0.9638944711538462,0.5171408653846153,0.9338814903846153,0.9338814903846154,0.964253125,0.5159158653846154,0.7072317944840109,-0.43970632489448214,-0.5203018541809735,0.9018959435626103,1.1469381193784929,0.7042201971723032,-0.4470381715908301,-0.5195778259605912,0.8968253968253969,1.1512583687631333,0.6574034779074942,-0.42320079630244056,-0.5124548286123607,0.8685699588477366,1.0806042742099349,13.070909992218018,13.150770980834961,0.07986098861694337,2.5771820294945664,0.03302437378152781,0.01241402232938525,0.10448640934413853,0.007730499383565953
acorn_xreg_linf_e0.04,1,1320.1859741210938,linf,0.04,0.04,0.008,acorn_xreg,-0.0005114970698104584,-0.00020218325741207886,-0.001337130864461263,13.033928632736206,0.00644189474229985,0.002546340370834532,0.016840140024820965,13.033928632736206,0.7769948244094849,0.9899179697036743,0.7910212874412537,0.9383837819099426,0.012813925743103027,0.3702537059783936,0.06695305282669413,0.0003467842496509214,0.005179513629476486,0.06702464553210877,349.34772840286024,5.870578635272994,0.09976427782838737,360,0.3727053027608081,0.33971951366317565,0.33971951366317565,0.15060581437342,0.48502979414951247,0.8863780546527026,0.8863780546527026,0.9217933670398459,0.4804667750090285,0.8766230287709162,0.8766230287709161,0.8995870952208981,0.48232093415192007,0.3466831730769231,0.3466831730769231,0.16315625,0.4844490384615385,0.9149290865384615,0.9149290865384615,0.9628802884615385,0.4779927884615385,0.9136516826923076,0.9136516826923077,0.9610358173076923,0.4809997596153846,0.499662034429278,-0.2593975776562062,-0.5015056700540385,0.7647707231040565,0.7590596120854842,0.47893579425767174,-0.17837200389920702,-0.5123537475855009,0.7809744268077602,0.6573077981568788,0.45310097557337115,-0.172451947931697,-0.4937406924436145,0.757201646090535,0.6255529235050681,13.079835971832276,13.142045700073242,0.062209728240966794,2.5682560498803086,0.026218011126977074,0.009738071829119458,0.10219189137691256,-0.004448252946761672
noise_l2_e0.05,1,715.5045356750488,l2,0.05,0.15325746536254883,0.030651493072509767,noise,0.42532628468826644,0.1689457479141179,1.1209063529968262,13.0126846631368,0.21945545147663872,0.08717086215908992,0.578353484471639,13.0126846631368,0.7745399475097656,0.9896407008171082,0.7763111591339111,0.947388756275177,0.002650827169418335,-1.4210527896881104,0.8676817059115075,0.019460559638217054,0.022428223973874797,0.8773695340685387,341.4491379854208,5.859341232563038,0.13254187636443782,360,0.22556395021326378,0.3676393403153967,0.36763934031539663,0.2020633200914891,0.54923197303479,0.9528253280365957,0.9528253280365956,0.9591480077043457,0.5722107860840255,0.9548645720476706,0.9548645720476706,0.9553987600818586,0.5839653304442037,0.3912616586538461,0.39126165865384616,0.22442884615384615,0.5511822115384616,0.9737677884615384,0.9737677884615384,0.969323076923077,0.5770480769230769,0.9772663461538461,0.9772663461538461,0.967775,0.5874040865384615,0.780083951265056,-0.7987667085908583,-0.2209793285442017,0.9055335097001763,1.5788506598559144,0.7648608399756169,-0.8035594410450698,-0.19728521567810448,0.8903586125808348,1.5684202810206869,0.7712348603512886,-0.8129543180631538,-0.19765636051718505,0.9065623162845385,1.5841891784144424,13.043327980041504,13.014563507080078,-0.028764472961425782,2.60476404167108,-0.010991120464075256,-0.004347385871883446,-0.00870214905910091,-0.011449671066220517
acorn_l2_e0.05,1,1328.2298851013184,l2,0.05,0.15325746536254883,0.030651493072509767,acorn,0.013968630873270821,0.005547116149786239,0.036797285079956055,13.013810634613037,0.005519815435474776,0.0021919881222380866,0.014540751775105795,13.013810634613037,0.7889216542243958,0.9909724235534668,0.7928123474121094,0.9433903574943543,0.0037733912467956543,-1.304034662246704,0.4663610823497412,0.0029757165498014737,0.006380713705372772,0.46755359186987505,353.1185188961937,5.8764231109121425,0.07995235585102067,360,0.8632759089028715,0.8333363428433851,0.8333363428433851,0.9320916094859757,0.568443782352233,0.9011106596846032,0.9011106596846034,0.967547851209823,0.5563314072469002,0.9475610930540508,0.9475610930540508,0.9565577224027928,0.5285262429276514,0.8488335336538462,0.8488335336538462,0.955296875,0.5740459134615384,0.8869150240384615,0.8869150240384616,0.9663841346153846,0.5580288461538462,0.9649442307692309,0.9649442307692307,0.9608627403846154,0.5319475961538461,0.7921856392924842,-0.6893936938813828,-0.45422932790119264,0.9051660787771899,1.4815793331738671,0.8218718251426836,-0.6852717484960017,-0.467087966213731,0.920487948265726,1.5071435736386853,0.7345036098529566,-0.6305066654320892,-0.42406320007613224,0.8746693121693122,1.3650102752850457,13.044933208465576,13.07913236618042,0.03419915771484375,2.603158813247008,0.013901376281746808,0.005285942063760331,0.048597110020364515,0.0004209738402665118
acorn_xreg_l2_e0.05,1,1330.3035533428192,l2,0.05,0.15325746536254883,0.030651493072509767,acorn_xreg,0.0462796582904498,0.018346163196498576,0.12156120936075847,13.021429697672525,0.0051303785704155625,0.0020337847581594977,0.013475815455118815,13.021429697672525,0.7862550616264343,0.9876218438148499,0.7941532731056213,0.9354201912879944,0.006692558526992798,0.018218356370925903,0.06459518129458221,0.00030189470854271607,0.004673641322654464,0.06463860453548878,355.9612191218876,5.880462743491684,0.060627682986346576,360,0.3791492595912442,0.45214818827494885,0.45214818827494885,0.48148910557361263,0.48345762609847115,0.9221385578427832,0.9221385578427832,0.9461725051161671,0.47623781148429034,0.9218833513903937,0.9218833513903937,0.9466925484531118,0.46363819670157697,0.4563413461538461,0.45634134615384614,0.4944959134615385,0.48341322115384616,0.9457625,0.9457625,0.9633012019230769,0.47823798076923074,0.9322723557692307,0.9322723557692307,0.9553274038461539,0.4639774038461538,0.5181151089128774,-0.30417261450062627,-0.5100332564294476,0.762419165196943,0.8222877234135036,0.48399884772773444,-0.24009290195140393,-0.5048305413879222,0.7610964138741917,0.7240917496791384,0.37524157851012224,-0.13536729964480176,-0.49507043521426347,0.7014991181657848,0.5106088781549241,13.050742664337157,13.088965000152587,0.038222335815429685,2.5973493573754256,0.015401405797206927,0.005890102403175735,0.04891400618084979,0.0027251212125947544
noise_l2_e0.07,1,716.2995738983154,l2,0.07,0.2145604515075684,0.04291209030151368,noise,0.2589996949094709,0.10288524774056083,0.6826438109079996,13.012395858764648,0.12665586340470872,0.05031288006831758,0.33382606506347656,13.012395858764648,0.7654066681861877,0.9894882798194885,0.7674115896224976,0.9430512309074401,0.0031733810901641846,-1.3471071124076843,0.8039909641559677,0.018773590085412798,0.02335049885183893,0.8133160387613971,343.5721254240293,5.862475349977137,0.12462550110089743,360,0.16000622535237904,0.3516689237992055,0.3516689237992055,0.19051974238593958,0.5471265198025761,0.9457216805104128,0.9457216805104129,0.9349211508366438,0.564648489225954,0.9462847598410979,0.9462847598410978,0.9384678584326471,0.5793057060310581,0.3704378605769231,0.3704378605769231,0.2020889423076923,0.5528884615384615,0.9761326923076923,0.9761326923076923,0.9671192307692308,0.5689971153846154,0.9749151442307692,0.9749151442307692,0.9648038461538462,0.5845213942307692,0.791893713171655,-0.7876357070656409,-0.2241838285789242,0.908179012345679,1.579529420237296,0.7876997507696818,-0.7977790466490223,-0.2104710170088761,0.8978174603174603,1.5854787974187041,0.7895673063320962,-0.7981321872339551,-0.19551719792076583,0.9067827748383304,1.5876994935660513,13.041778453826904,13.01172434616089,-0.030054107666015625,2.60631356788568,-0.01148610077753684,-0.004542611301242772,-0.010326098533360868,-0.01152902497970387
